station_id,station_name,lat,lng,state,primary_neighbourhood,secondary_neighborhood
13139891,Central Ave & Congress Pkwy,41.87,-87.76,Illinois,Austin,AUSTIN
12661128,Public Rack - Michele Clark Magnet High School,41.87,-87.75,Illinois,Austin,AUSTIN
13226570,Menard Ave & Adams Blvd,41.88,-87.77,Illinois,Austin,AUSTIN
12623533,Public Rack - La Moyne Ave and Leamington Ave,41.91,-87.75,Illinois,Austin,AUSTIN
12593226,Public Rack - Lamon Ave & Erie St,41.89,-87.75,Illinois,Austin,AUSTIN
13737398,Public Rack - Menard Ave & Adams Blvd,41.88,-87.77,Illinois,Austin,AUSTIN
14176343,Public Rack - Central Ave & Corcoran Pl,41.89,-87.77,Illinois,Austin,AUSTIN
14144156,Public Rack - Austin Branch Chicago Public Library,41.89,-87.77,Illinois,Austin,AUSTIN
13876722,Public Rack - Menard Ave & Agusta Blvd,41.9,-87.77,Illinois,Austin,AUSTIN
14125971,Public Rack - Central Ave & Adams St,41.88,-87.76,Illinois,Austin,AUSTIN
11341614,Public Rack - Waller Ave & Chicago Ave,41.89,-87.77,Illinois,Austin,AUSTIN
11322900,Public Rack - Menard Ave & Madison St,41.88,-87.77,Illinois,Austin,AUSTIN
411288,Jeffery Blvd & 71st St,41.7666,-87.5765,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
411157,Stony Island Ave & 75th St,41.7587,-87.5869,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
405580,Yates Blvd & 75th St,41.7588,-87.5664,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
468578,South Shore Dr & 71st St,41.7664,-87.5657,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
460745,Phillips Ave & 79th St,41.7518,-87.5652,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
434750,Stony Island Ave & 71st St,41.7665,-87.5865,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
399916,Jeffery Blvd & 76th St,41.7571,-87.5758,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
420806,South Shore Dr & 74th St,41.7622,-87.5593,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
449985,Rainbow Beach,41.7579,-87.5494,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
451598,Bennett Ave & 79th St,41.7518,-87.5785,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
9622549,Kimbark Ave & 67th St,41.77,-87.59,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
10093760,Stony Is Ave & 73rd St,41.76,-87.59,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
10084173,Yates Blvd & Exchange Ave,41.77,-87.57,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
10360010,Jeffrey Blvd & 71st St,41.77,-87.58,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
10823662,Public Rack - Exchange Ave & 73rd Pl,41.76,-87.56,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
10691459,Chappel Ave & 71st St,41.77,-87.58,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
13141095,Public Rack - Vincennes Ave & 77th St,41.76,-87.57,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
12563094,Public Rack - Kingston Ave & 75th St,41.76,-87.56,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
8807687,South Shore High School,41.76,-87.58,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
9474145,East End Ave & 75th St,41.76,-87.58,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
13708589,Public Rack - Kimbark Ave & 67th St,41.77,-87.59,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
14102650,Public Rack - Jeffrey Blvd & 71st St,41.77,-87.58,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
14274609,Public Rack - East End Ave & 75th St,41.76,-87.58,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
14128783,Public Rack - Jeffery Blvd & 67th St,41.77,-87.58,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
13781708,Public Rack - Chappel Ave & 71st St,41.77,-87.58,Illinois,South Shore,"SOUTH SHORE, GRAND CROSSING"
463743,Cottage Grove Ave & 51st St,41.803,-87.6066,Illinois,Grand Boulevard,BRONZEVILLE
468133,Indiana Ave & 40th St,41.8217,-87.6216,Illinois,Grand Boulevard,BRONZEVILLE
444739,MLK Jr Dr & 47th St,41.8099,-87.6163,Illinois,Grand Boulevard,BRONZEVILLE
432567,State St & Pershing Rd,41.823,-87.6266,Illinois,Grand Boulevard,BRONZEVILLE
444238,Cottage Grove Ave & 47th St,41.8099,-87.6068,Illinois,Grand Boulevard,BRONZEVILLE
438305,Prairie Ave & 43rd St,41.8167,-87.6194,Illinois,Grand Boulevard,BRONZEVILLE
437480,Calumet Ave & 51st St,41.8023,-87.6181,Illinois,Grand Boulevard,BRONZEVILLE
475355,Cottage Grove Ave & Oakwood Blvd,41.823,-87.6071,Illinois,Grand Boulevard,BRONZEVILLE
9732298,Prairie Ave & 47th St - midblock,41.81,-87.62,Illinois,Grand Boulevard,BRONZEVILLE
10103821,Forrestville Ave & 47th St,41.81,-87.61,Illinois,Grand Boulevard,BRONZEVILLE
9727075,532 E 43rd St,41.82,-87.61,Illinois,Grand Boulevard,BRONZEVILLE
9737744,Martin Luther King Dr & 44th St,41.81,-87.62,Illinois,Grand Boulevard,BRONZEVILLE
10565769,Public Rack - Langley Ave & Oakwood Blvd,41.82,-87.61,Illinois,Grand Boulevard,BRONZEVILLE
10632705,Public Rack - King Dr & Oakwood Blvd,41.82,-87.62,Illinois,Grand Boulevard,BRONZEVILLE
13788605,Public Rack - 532 E 43rd St,41.82,-87.61,Illinois,Grand Boulevard,BRONZEVILLE
13780464,Public Rack - Forrestville Ave & 47th St,41.81,-87.61,Illinois,Grand Boulevard,BRONZEVILLE
13818685,Public Rack - Prairie Ave & 47th St ,41.81,-87.62,Illinois,Grand Boulevard,BRONZEVILLE
14111400,Public Rack - Martin Luther King Dr & 44th St,41.81,-87.62,Illinois,Grand Boulevard,BRONZEVILLE
437544,Troy St & Elston Ave,41.9452,-87.7067,Illinois,Avondale,"IRVING PARK,AVONDALE"
438329,Kimball Ave & Belmont Ave,41.9394,-87.7116,Illinois,Avondale,"IRVING PARK,AVONDALE"
407558,Central Park Ave & Elbridge Ave,41.9353,-87.7169,Illinois,Avondale,"IRVING PARK,AVONDALE"
396356,California Ave & Fletcher St,41.9384,-87.698,Illinois,Avondale,"IRVING PARK,AVONDALE"
401885,Avers Ave & Belmont Ave,41.9394,-87.7236,Illinois,Avondale,"IRVING PARK,AVONDALE"
6286105,Albany Ave & Belmont Ave,41.94,-87.71,Illinois,Avondale,"IRVING PARK,AVONDALE"
5091567,Elston Ave & Henderson St,41.94,-87.7,Illinois,Avondale,"IRVING PARK,AVONDALE"
9739265,Monticello Ave & Belmont Ave,41.94,-87.72,Illinois,Avondale,"IRVING PARK,AVONDALE"
10069959,Christiana Ave & Belmont Ave,41.94,-87.71,Illinois,Avondale,"IRVING PARK,AVONDALE"
9736504,Milwaukee Ave & Haussen Ct,41.94,-87.72,Illinois,Avondale,"IRVING PARK,AVONDALE"
10346453,Public Rack - Monticello Ave & Belmont Ave,41.94,-87.72,Illinois,Avondale,"IRVING PARK,AVONDALE"
10399955,Public Rack - Christiana Ave & Belmont Ave,41.94,-87.71,Illinois,Avondale,"IRVING PARK,AVONDALE"
10685277,Public Rack - Milwaukee Ave & Haussen Ct,41.94,-87.72,Illinois,Avondale,"IRVING PARK,AVONDALE"
451980,Ellis Ave & 60th St,41.7851,-87.6011,Illinois,Woodlawn,WOODLAWN
417037,Cottage Grove Ave & 63rd St,41.7806,-87.6061,Illinois,Woodlawn,WOODLAWN
453761,Dorchester Ave & 63rd St,41.7804,-87.5914,Illinois,Woodlawn,WOODLAWN
453760,Stony Island Ave & 64th St,41.7789,-87.5866,Illinois,Woodlawn,WOODLAWN
416953,Cottage Grove Ave & 67th St,41.7737,-87.6056,Illinois,Woodlawn,WOODLAWN
449352,Eberhart Ave & 61st St,41.7841,-87.6133,Illinois,Woodlawn,WOODLAWN
9528228,Evans Ave & 63rd St,41.78,-87.61,Illinois,Woodlawn,WOODLAWN
9525527,Harper Ave & 63rd St,41.78,-87.59,Illinois,Woodlawn,WOODLAWN
9608605,Kimbark Ave & 63rd St,41.78,-87.59,Illinois,Woodlawn,WOODLAWN
10079347,Keef Ave & South Chicago Ave,41.77,-87.61,Illinois,Woodlawn,WOODLAWN
10615094,Public Rack - Woodlawn Ave & 63rd St - NE,41.78,-87.6,Illinois,Woodlawn,WOODLAWN
10361967,Public Rack - Woodlawn Ave & 63rd St - SE,41.78,-87.6,Illinois,Woodlawn,WOODLAWN
10249577,Public Rack - Eberhart Ave & 61st St,41.78,-87.61,Illinois,Woodlawn,WOODLAWN
13121933,Public Rack - King Dr & 71st St,41.77,-87.61,Illinois,Woodlawn,WOODLAWN
12847303,Public Rack - Marquette Rd & 67th St,41.77,-87.61,Illinois,Woodlawn,WOODLAWN
12571428,Public Rack - Champlain Ave & 65th St,41.78,-87.61,Illinois,Woodlawn,WOODLAWN
8892448,Park Manor Elementary School,41.77,-87.61,Illinois,Woodlawn,WOODLAWN
14267612,Public Rack - Woodlawn Ave & 63rd St N,41.78,-87.6,Illinois,Woodlawn,WOODLAWN
13803236,Public Rack - Evans Ave & 63rd St,41.78,-87.61,Illinois,Woodlawn,WOODLAWN
14239266,Public Rack - Kimbark Ave & 63rd St,41.78,-87.59,Illinois,Woodlawn,WOODLAWN
14085242,Public Rack - Woodlawn Ave & 63rd St S,41.78,-87.6,Illinois,Woodlawn,WOODLAWN
14319346,Public Rack - Harper Ave & 63rd St,41.78,-87.59,Illinois,Woodlawn,WOODLAWN
14103841,Public Rack - Keef Ave & South Chicago Ave,41.77,-87.61,Illinois,Woodlawn,WOODLAWN
418355,DuSable Museum,41.7916,-87.6079,Illinois,Washington Park,WASHINGTON PARK
447316,Prairie Ave & Garfield Blvd,41.7949,-87.6187,Illinois,Washington Park,WASHINGTON PARK
423021,MLK Jr Dr & 56th St,41.7934,-87.6159,Illinois,Washington Park,WASHINGTON PARK
398005,State St & 54th St,41.7966,-87.6259,Illinois,Washington Park,WASHINGTON PARK
10078136,Calumet Ave & Garfield Blvd,41.79,-87.62,Illinois,Washington Park,WASHINGTON PARK
10686023,Public Rack - Prairie Ave & Garfield Blvd,41.79,-87.62,Illinois,Washington Park,WASHINGTON PARK
13135613,Public Rack - Langley Ave & 49th St,41.8,-87.61,Illinois,Washington Park,WASHINGTON PARK
12969838,Public Rack - 53rd St & Indiana Ave,41.8,-87.62,Illinois,Washington Park,WASHINGTON PARK
14238985,Public Rack - Washington Park Ct & 51st St,41.8,-87.62,Illinois,Washington Park,WASHINGTON PARK
13886116,Public Rack - Calumet Ave & 51st St,41.8,-87.62,Illinois,Washington Park,WASHINGTON PARK
14134669,Public Rack - Prairie Ave & Garfield Blvd N,41.79,-87.62,Illinois,Washington Park,WASHINGTON PARK
11340872,Public Rack - Calumet Ave & Garfield Blvd,41.79,-87.62,Illinois,Washington Park,WASHINGTON PARK
417857,Malcolm X College,41.8776,-87.6739,Illinois,United Center,UNITED CENTER
402791,Damen Ave & Madison St,41.8814,-87.6749,Illinois,United Center,UNITED CENTER
405628,Ashland Ave & Lake St,41.8859,-87.6672,Illinois,United Center,UNITED CENTER
455445,Western Ave & Monroe St,41.8798,-87.6861,Illinois,United Center,UNITED CENTER
451123,Damen Ave & Walnut (Lake) St (*),41.886,-87.677,Illinois,United Center,UNITED CENTER
1057102,Damen Ave & Walnut (Lake) St,41.885951,-87.677009,Illinois,United Center,UNITED CENTER
5427091,Malcolm X College Vaccination Site,41.87756766666666,-87.67388833333334,Illinois,United Center,UNITED CENTER
5326399,Western Ave & Lake St,41.88,-87.69,Illinois,United Center,UNITED CENTER
5202721,Washtenaw Ave & Madison St,41.88,-87.69,Illinois,United Center,UNITED CENTER
423269,Union Ave & Root St,41.8191,-87.6433,Illinois,New City,BACK OF THE YARDS
443429,Ashland Ave & McDowell Ave,41.8089,-87.6645,Illinois,New City,BACK OF THE YARDS
421166,Halsted St & 47th Pl,41.8081,-87.6456,Illinois,New City,BACK OF THE YARDS
394679,Seeley Ave & Garfield Blvd,41.7941,-87.6755,Illinois,New City,BACK OF THE YARDS
425517,Western Blvd & 48th Pl,41.8057,-87.6834,Illinois,New City,BACK OF THE YARDS
422928,Racine Ave & Garfield Blvd,41.7942,-87.6551,Illinois,New City,BACK OF THE YARDS
423558,Halsted St & 51st St,41.8018,-87.6452,Illinois,New City,BACK OF THE YARDS
420799,Damen Ave & 51st St,41.8009,-87.6747,Illinois,New City,BACK OF THE YARDS
395031,Hoyne Ave & 47th St,41.8082,-87.6772,Illinois,New City,BACK OF THE YARDS
461399,Marshfield Ave & 44th St,41.814,-87.6666,Illinois,New City,BACK OF THE YARDS
445622,Ashland Ave & 50th St,41.803,-87.6647,Illinois,New City,BACK OF THE YARDS
418906,Throop St & 52nd St,41.7997,-87.6572,Illinois,New City,BACK OF THE YARDS
2086305,Elizabeth St & 47th St,41.8084,-87.6565,Illinois,New City,BACK OF THE YARDS
10090555,Marshfield Ave & 45th St,41.81,-87.67,Illinois,New City,BACK OF THE YARDS
10054226,Damen Ave & 47th St,41.81,-87.68,Illinois,New City,BACK OF THE YARDS
9648509,Robert Fulton Elementary School,41.8,-87.67,Illinois,New City,BACK OF THE YARDS
10045340,Ashland Ave & 45th St,41.81,-87.66,Illinois,New City,BACK OF THE YARDS
9738904,Ashland Ave & 45th St - midblock south,41.81,-87.66,Illinois,New City,BACK OF THE YARDS
10096341,Lowe Park,41.8,-87.64,Illinois,New City,BACK OF THE YARDS
9964019,Ashland Ave & 46th St,41.81,-87.66,Illinois,New City,BACK OF THE YARDS
9780157,Bishop St & 46th St,41.81,-87.66,Illinois,New City,BACK OF THE YARDS
9511863,Wood St & 47th St,41.81,-87.67,Illinois,New City,BACK OF THE YARDS
10201846,Emerald Ave & 43rd St,41.82,-87.64,Illinois,New City,BACK OF THE YARDS
10500390,Laflin St & 51st St,41.8,-87.66,Illinois,New City,BACK OF THE YARDS
10191853,Emerald Ave & 45th St,41.81,-87.64,Illinois,New City,BACK OF THE YARDS
12701445,Halsted St & 41st St,41.82,-87.65,Illinois,New City,BACK OF THE YARDS
12617636,Back of the Yards Park,41.8,-87.66,Illinois,New City,BACK OF THE YARDS
14161510,Public Rack - Western Ave & 47th Pl,41.81,-87.68,Illinois,New City,BACK OF THE YARDS
14136999,Public Rack - Ashland Ave & 45th St,41.81,-87.66,Illinois,New City,BACK OF THE YARDS
14114787,Public Rack - Halsted St & 41st St,41.82,-87.65,Illinois,New City,BACK OF THE YARDS
13685807,Public Rack - Robert Fulton Elementary School,41.8,-87.67,Illinois,New City,BACK OF THE YARDS
14082159,Public Rack - Wood St & 47th St,41.81,-87.67,Illinois,New City,BACK OF THE YARDS
14042308,Public Rack - Emerald Ave & 43rd St,41.82,-87.64,Illinois,New City,BACK OF THE YARDS
11185323,Public Rack - Damen Ave & 47th St,41.81,-87.68,Illinois,New City,BACK OF THE YARDS
11101730,Public Rack - Marshfield Ave & 45th St,41.81,-87.67,Illinois,New City,BACK OF THE YARDS
11310943,Public Rack - Emerald Ave & 45th St,41.81,-87.64,Illinois,New City,BACK OF THE YARDS
12459857,Public Rack - Laflin St & 51st St,41.8,-87.66,Illinois,New City,BACK OF THE YARDS
12402450,Public Rack - Laflin St &51st ST,41.8,-87.66,Illinois,New City,BACK OF THE YARDS
12433174,Public Rack - Loomis Blvd & 47th St,41.81,-87.66,Illinois,New City,BACK OF THE YARDS
451378,Milwaukee Ave & Cuyler Ave,41.9545,-87.7496,Illinois,Portage Park,PORTAGE PARK
4782875,Lamon Ave & Belmont Ave,41.94,-87.75,Illinois,Portage Park,PORTAGE PARK
4273385,Cicero Ave & Grace St,41.95,-87.75,Illinois,Portage Park,PORTAGE PARK
4765138,Long Ave & Belmont Ave,41.94,-87.76,Illinois,Portage Park,PORTAGE PARK
4743308,Mason Ave & Belmont Ave,41.94,-87.77,Illinois,Portage Park,PORTAGE PARK
7984237,Central Ave & Roscoe St,41.94,-87.77,Illinois,Portage Park,PORTAGE PARK
7567956,Long & Irving Park,41.95,-87.76,Illinois,Portage Park,PORTAGE PARK
9730384,Laramie Ave & Belmont Ave,41.94,-87.76,Illinois,Portage Park,PORTAGE PARK
9852455,Cicero Ave & Wellington Ave,41.94,-87.75,Illinois,Portage Park,PORTAGE PARK
9687449,Linder Ave & Belmont Ave,41.94,-87.76,Illinois,Portage Park,PORTAGE PARK
9501376,Menard Ave & Belmont Ave,41.94,-87.77,Illinois,Portage Park,PORTAGE PARK
9543821,Cicero Ave & Roscoe St,41.94,-87.75,Illinois,Portage Park,PORTAGE PARK
9734812,Menard Ave & Dakin St - midblock,41.95,-87.77,Illinois,Portage Park,PORTAGE PARK
9559433,Chopin Park,41.94,-87.76,Illinois,Portage Park,PORTAGE PARK
10343980,Laramie Ave & Warwick Ave,41.95,-87.76,Illinois,Portage Park,PORTAGE PARK
10362601,Public Rack - Chopin Park,41.94,-87.76,Illinois,Portage Park,PORTAGE PARK
10511904,Public Rack - Laramie Ave & Belmont Ave,41.94,-87.76,Illinois,Portage Park,PORTAGE PARK
10341225,Public Rack - Laramie Ave & Warwick Ave,41.95,-87.76,Illinois,Portage Park,PORTAGE PARK
10735667,Public Rack - Linder Ave & Belmont Ave,41.94,-87.76,Illinois,Portage Park,PORTAGE PARK
10827203,Public Rack - Cicero Ave & Wellington Ave,41.94,-87.75,Illinois,Portage Park,PORTAGE PARK
10362698,Public Rack - Menard Ave & Dakin St - midblock,41.95,-87.77,Illinois,Portage Park,PORTAGE PARK
10695062,Public Rack - Menard Ave & Belmont Ave,41.94,-87.77,Illinois,Portage Park,PORTAGE PARK
10457761,Public Rack - Cicero Ave & Roscoe St,41.94,-87.75,Illinois,Portage Park,PORTAGE PARK
422251,Museum of Science and Industry,41.7917,-87.5839,Illinois,Jackson Park,JACKSON PARK
468855,63rd St Beach,41.781,-87.5761,Illinois,Jackson Park,JACKSON PARK
453757,Cornell Dr & Hayes Dr,41.7806,-87.5848,Illinois,Jackson Park,JACKSON PARK
453758,South Shore Dr & 67th St,41.7736,-87.5675,Illinois,Jackson Park,JACKSON PARK
415915,Jeffery Blvd & 67th St,41.7735,-87.5771,Illinois,Jackson Park,JACKSON PARK
468337,Stony Island Ave & 67th St,41.7735,-87.5853,Illinois,Jackson Park,JACKSON PARK
457557,California Ave & 21st St,41.8538,-87.6957,Illinois,Little Village,LITTLE VILLAGE
445008,Kedzie Ave & 21st St,41.8535,-87.7051,Illinois,Little Village,LITTLE VILLAGE
428820,California Ave & 23rd Pl,41.8491,-87.6951,Illinois,Little Village,LITTLE VILLAGE
468573,Millard Ave & 26th St,41.8446,-87.7159,Illinois,Little Village,LITTLE VILLAGE
411117,Albany Ave & 26th St,41.8445,-87.702,Illinois,Little Village,LITTLE VILLAGE
472758,Central Park Ave & 24th St,41.8481,-87.7151,Illinois,Little Village,LITTLE VILLAGE
